0.238,0.194,0.042,-0.158,0
0.234,0.19,0.046,-0.154,0
0.23,0.186,0.05,-0.15,0
0.227,0.182,0.053,-0.147,0
0.225,0.178,0.055,-0.145,0
0.223,0.174,0.057,-0.143,0
0.223,0.17,0.057,-0.143,0
0.223,0.166,0.057,-0.143,0
0.224,0.162,0.056,-0.144,0
0.226,0.158,0.054,-0.146,0
0.228,0.154,0.052,-0.148,0
0.232,0.15,0.048,-0.152,0
0.236,0.146,0.044,-0.156,0
0.241,0.142,0.039,-0.161,0
0.247,0.138,0.033,-0.167,0
0.253,0.134,0.027,-0.173,0
0.251,0.13,0.029,-0.171,1
0.239,0.126,0.041,-0.159,1
0.227,0.122,0.053,-0.147,1
0.215,0.118,0.065,-0.135,1
0.203,0.114,0.077,-0.123,1
0.191,0.11,0.089,-0.111,0
0.18,0.106,0.1,-0.1,0
0.17,0.102,0.11,-0.09,0
0.16,0.098,0.12,-0.08,0
0.152,0.094,0.128,-0.072,0
0.144,0.09,0.136,-0.064,0
0.137,0.086,0.143,-0.057,0
0.131,0.082,0.149,-0.051,0
0.125,0.078,0.155,-0.045,0
0.121,0.074,0.159,-0.041,0
0.117,0.07,0.163,-0.037,0
0.114,0.066,0.166,-0.034,0
0.112,0.062,0.168,-0.032,0
0.11,0.058,0.17,-0.03,0
0.11,0.054,0.17,-0.03,0
0.11,0.05,0.17,-0.03,0
0.111,0.046,0.169,-0.031,0
0.113,0.042,0.167,-0.033,0
0.115,0.038,0.165,-0.035,0
0.119,0.034,0.161,-0.039,0
0.123,0.03,0.157,-0.043,0
0.128,0.026,0.152,-0.048,0
0.134,0.022,0.146,-0.054,0
0.14,0.018,0.14,-0.06,0
0.148,0.014,0.132,-0.068,0
0.156,0.01,0.124,-0.076,0
0.165,0.006,0.115,-0.085,0
0.175,0.002,0.105,-0.095,0
0.185,0.35,0.096,-0.104,0
0.197,0.346,0.084,-0.116,0
0.209,0.342,0.072,-0.128,0
0.222,0.338,0.059,-0.141,0
0.236,0.334,0.045,-0.155,0
0.25,0.33,0.031,-0.169,0
0.266,0.326,0.015,-0.185,0
0.282,0.322,-0.001,-0.201,0
0.299,0.318,-0.018,-0.218,0
0.317,0.314,-0.036,-0.236,0
0.335,0.31,-0.054,-0.254,0
0.355,0.306,-0.074,-0.274,0
0.375,0.302,-0.094,-0.294,0
0.396,0.298,-0.115,-0.315,0
0.418,0.294,-0.137,-0.337,0
0.44,0.29,-0.159,-0.359,0
0.464,0.286,-0.183,-0.383,0
0.488,0.282,-0.207,-0.407,0
0.494,0.278,-0.213,-0.413,1
0.482,0.274,-0.201,-0.401,1
0.47,0.27,-0.189,-0.389,1
0.458,0.266,-0.177,-0.377,1
0.446,0.262,-0.165,-0.365,1
0.434,0.258,-0.153,-0.353,1
0.422,0.254,-0.141,-0.341,1
0.41,0.25,-0.129,-0.329,1
0.398,0.246,-0.117,-0.317,1
0.386,0.242,-0.105,-0.305,1
0.374,0.238,-0.093,-0.293,1
0.362,0.234,-0.081,-0.281,1
0.35,0.23,-0.069,-0.269,1
0.338,0.226,-0.057,-0.257,0
0.327,0.222,-0.046,-0.246,0
0.317,0.218,-0.036,-0.236,0
0.307,0.214,-0.026,-0.226,0
0.299,0.21,-0.018,-0.218,0
0.291,0.206,-0.01,-0.21,0
0.284,0.202,-0.003,-0.203,0
0.278,0.198,0.003,-0.197,0
0.272,0.194,0.009,-0.191,0
0.268,0.19,0.013,-0.187,0
0.264,0.186,0.017,-0.183,0
0.261,0.182,0.02,-0.18,0
0.259,0.178,0.022,-0.178,0
0.257,0.174,0.024,-0.176,0
0.257,0.17,0.024,-0.176,0
0.257,0.166,0.024,-0.176,0
0.258,0.162,0.023,-0.177,0
0.26,0.158,0.021,-0.179,0
0.262,0.154,0.019,-0.181,0
0.266,0.15,0.015,-0.185,0
0.27,0.146,0.011,-0.189,0
0.275,0.142,0.006,-0.194,0
0.281,0.138,0.0,-0.2,0
0.278,0.134,0.003,-0.197,1
0.266,0.13,0.015,-0.185,1
0.254,0.126,0.027,-0.173,1
0.242,0.122,0.039,-0.161,1
0.23,0.118,0.051,-0.149,0
0.219,0.114,0.062,-0.138,0
0.209,0.11,0.072,-0.128,0
0.199,0.106,0.082,-0.118,0
0.191,0.102,0.09,-0.11,0
0.183,0.098,0.098,-0.102,0
0.176,0.094,0.105,-0.095,0
0.17,0.09,0.111,-0.089,0
0.164,0.086,0.117,-0.083,0
0.16,0.082,0.121,-0.079,0
0.156,0.078,0.125,-0.075,0
0.153,0.074,0.128,-0.072,0
0.151,0.07,0.13,-0.07,0
0.149,0.066,0.132,-0.068,0
0.149,0.062,0.132,-0.068,0
0.149,0.058,0.132,-0.068,0
0.15,0.054,0.131,-0.069,0
0.152,0.05,0.129,-0.071,0
0.154,0.046,0.127,-0.073,0
0.158,0.042,0.123,-0.077,0
0.162,0.038,0.119,-0.081,0
0.167,0.034,0.114,-0.086,0
0.173,0.03,0.108,-0.092,0
0.179,0.026,0.102,-0.098,0
0.187,0.022,0.094,-0.106,0
0.195,0.018,0.086,-0.114,0
0.204,0.014,0.077,-0.123,0
0.214,0.01,0.067,-0.133,0
0.213,0.006,0.068,-0.132,1
0.201,0.002,0.08,-0.12,1
0.189,0.358,0.211,0.011,1
0.177,0.354,0.223,0.023,1
0.165,0.35,0.235,0.035,0
0.154,0.346,0.246,0.046,0
0.144,0.342,0.256,0.056,0
0.134,0.338,0.266,0.066,0
0.126,0.334,0.274,0.074,0
0.118,0.33,0.282,0.082,0
0.111,0.326,0.289,0.089,0
0.105,0.322,0.295,0.095,0
0.099,0.318,0.301,0.101,0
0.095,0.314,0.305,0.105,0
0.091,0.31,0.309,0.109,0
0.088,0.306,0.312,0.112,0
0.086,0.302,0.314,0.114,0
0.084,0.298,0.316,0.116,0
0.084,0.294,0.316,0.116,0
0.084,0.29,0.316,0.116,0
0.085,0.286,0.315,0.115,0
0.087,0.282,0.313,0.113,0
0.089,0.278,0.311,0.111,0
0.093,0.274,0.307,0.107,0
0.097,0.27,0.303,0.103,0
0.102,0.266,0.298,0.098,0
0.108,0.262,0.292,0.092,0
0.114,0.258,0.286,0.086,0
0.122,0.254,0.278,0.078,0
0.13,0.25,0.27,0.07,0
0.139,0.246,0.261,0.061,0
0.149,0.242,0.251,0.051,0
0.159,0.238,0.241,0.041,0
0.171,0.234,0.229,0.029,0
0.183,0.23,0.217,0.017,0
0.196,0.226,0.204,0.004,0
0.21,0.222,0.19,-0.01,0
0.224,0.218,0.176,-0.024,0
0.24,0.214,0.16,-0.04,0
0.256,0.21,0.144,-0.056,0
0.273,0.206,0.127,-0.073,0
0.291,0.202,0.109,-0.091,0
0.309,0.198,0.091,-0.109,0
0.329,0.194,0.071,-0.129,0
0.349,0.19,0.051,-0.149,0
0.37,0.186,0.03,-0.17,0
0.392,0.182,0.008,-0.192,0
0.414,0.178,-0.014,-0.214,0
0.438,0.174,-0.038,-0.238,0
0.462,0.17,-0.062,-0.262,0
0.487,0.166,-0.087,-0.287,0
0.513,0.162,-0.113,-0.313,0
0.539,0.158,-0.139,-0.339,0
0.547,0.154,-0.147,-0.347,1
0.535,0.15,-0.135,-0.335,1
0.523,0.146,-0.123,-0.323,1
0.511,0.142,-0.111,-0.311,1
0.499,0.138,-0.099,-0.299,1
0.487,0.134,-0.087,-0.287,1
0.475,0.13,-0.075,-0.275,1
0.463,0.126,-0.063,-0.263,1
0.451,0.122,-0.051,-0.251,1
0.439,0.118,-0.039,-0.239,1
0.427,0.114,-0.027,-0.227,1
0.415,0.11,-0.015,-0.215,1
0.403,0.106,-0.003,-0.203,1
0.391,0.102,0.009,-0.191,0
0.38,0.098,0.02,-0.18,0
0.05,0.094,0.35,0.15,0
0.301,0.468,0.157,-0.043,0
0.303,0.464,0.155,-0.045,0
0.305,0.46,0.153,-0.047,0
0.309,0.456,0.149,-0.051,0
0.313,0.452,0.145,-0.055,0
0.318,0.448,0.14,-0.06,0
0.324,0.444,0.134,-0.066,0
0.33,0.44,0.128,-0.072,0
0.338,0.436,0.12,-0.08,0
0.346,0.432,0.112,-0.088,0
0.355,0.428,0.103,-0.097,0
0.365,0.424,0.093,-0.107,0
0.375,0.42,0.083,-0.117,0
0.387,0.416,0.071,-0.129,0
0.399,0.412,0.059,-0.141,0
0.412,0.408,0.046,-0.154,0
0.426,0.404,0.032,-0.168,0
0.44,0.4,0.018,-0.182,0
0.456,0.396,0.002,-0.198,0
0.472,0.392,-0.014,-0.214,0
0.489,0.388,-0.031,-0.231,0
0.507,0.384,-0.049,-0.249,0
0.525,0.38,-0.067,-0.267,0
0.545,0.376,-0.087,-0.287,0
0.565,0.372,-0.107,-0.307,0
0.586,0.368,-0.128,-0.328,0
0.608,0.364,-0.15,-0.35,0
0.63,0.36,-0.172,-0.372,0
0.636,0.356,-0.178,-0.378,1
0.624,0.352,-0.166,-0.366,1
0.612,0.348,-0.154,-0.354,1
0.6,0.344,-0.142,-0.342,1
0.588,0.34,-0.13,-0.33,1
0.576,0.336,-0.118,-0.318,1
0.564,0.332,-0.106,-0.306,1
0.552,0.328,-0.094,-0.294,1
0.54,0.324,-0.082,-0.282,1
0.528,0.32,-0.07,-0.27,1
0.516,0.316,-0.058,-0.258,1
0.504,0.312,-0.046,-0.246,1
0.492,0.308,-0.034,-0.234,0
0.481,0.304,-0.023,-0.223,0
0.471,0.3,-0.013,-0.213,0
0.461,0.296,-0.003,-0.203,0
0.453,0.292,0.005,-0.195,0
0.445,0.288,0.013,-0.187,0
0.438,0.284,0.02,-0.18,0
0.432,0.28,0.026,-0.174,0
0.426,0.276,0.032,-0.168,0
0.422,0.272,0.036,-0.164,0
0.418,0.268,0.04,-0.16,0
0.415,0.264,0.043,-0.157,0
0.413,0.26,0.045,-0.155,0
0.411,0.256,0.047,-0.153,0
0.411,0.252,0.047,-0.153,0
0.411,0.248,0.047,-0.153,0
0.412,0.244,0.046,-0.154,0
0.414,0.24,0.044,-0.156,0
0.416,0.236,0.042,-0.158,0
0.42,0.232,0.038,-0.162,0
0.424,0.228,0.034,-0.166,0
0.429,0.224,0.029,-0.171,0
0.426,0.22,0.032,-0.168,1
0.414,0.216,0.044,-0.156,1
0.402,0.212,0.056,-0.144,1
0.39,0.208,0.068,-0.132,1
0.378,0.204,0.08,-0.12,1
0.366,0.2,0.092,-0.108,1
0.354,0.196,0.104,-0.096,0
0.343,0.192,0.115,-0.085,0
0.333,0.188,0.125,-0.075,0
0.323,0.184,0.135,-0.065,0
0.315,0.18,0.143,-0.057,0
0.307,0.176,0.151,-0.049,0
0.3,0.172,0.158,-0.042,0
0.294,0.168,0.164,-0.036,0
0.288,0.164,0.17,-0.03,0
0.284,0.16,0.174,-0.026,0
0.28,0.156,0.178,-0.022,0
0.277,0.152,0.181,-0.019,0
0.275,0.148,0.183,-0.017,0
0.273,0.144,0.185,-0.015,0
0.273,0.14,0.185,-0.015,0
0.273,0.136,0.185,-0.015,0
0.274,0.132,0.184,-0.016,0
0.276,0.128,0.182,-0.018,0
0.278,0.124,0.18,-0.02,0
0.282,0.12,0.176,-0.024,0
0.286,0.116,0.172,-0.028,0
0.291,0.112,0.167,-0.033,0
0.297,0.108,0.161,-0.039,0
0.303,0.104,0.155,-0.045,0
0.311,0.1,0.147,-0.053,0
0.319,0.096,0.139,-0.061,0
0.328,0.092,0.13,-0.07,0
0.338,0.088,0.12,-0.08,0
0.348,0.084,0.11,-0.09,0
0.36,0.08,0.098,-0.102,0
0.372,0.076,0.086,-0.114,0
0.385,0.072,0.073,-0.127,0
0.399,0.068,0.059,-0.141,0
0.413,0.064,0.045,-0.155,0
0.05,0.06,0.408,0.208,0
0.294,0.468,0.122,-0.078,1
0.282,0.464,0.134,-0.066,1
0.27,0.46,0.146,-0.054,1
0.258,0.456,0.158,-0.042,1
0.246,0.452,0.17,-0.03,1
0.234,0.448,0.182,-0.018,0
0.223,0.444,0.193,-0.007,0
0.213,0.44,0.203,0.003,0
0.203,0.436,0.213,0.013,0
0.195,0.432,0.221,0.021,0
0.187,0.428,0.229,0.029,0
0.18,0.424,0.236,0.036,0
0.174,0.42,0.242,0.042,0
0.168,0.416,0.248,0.048,0
0.164,0.412,0.252,0.052,0
0.16,0.408,0.256,0.056,0
0.157,0.404,0.259,0.059,0
0.155,0.4,0.261,0.061,0
0.153,0.396,0.263,0.063,0
0.153,0.392,0.263,0.063,0
0.153,0.388,0.263,0.063,0
0.154,0.384,0.262,0.062,0
0.156,0.38,0.26,0.06,0
0.158,0.376,0.258,0.058,0
0.162,0.372,0.254,0.054,0
0.166,0.368,0.25,0.05,0
0.171,0.364,0.245,0.045,0
0.177,0.36,0.239,0.039,0
0.183,0.356,0.233,0.033,0
0.191,0.352,0.225,0.025,0
0.199,0.348,0.217,0.017,0
0.208,0.344,0.208,0.008,0
0.218,0.34,0.198,-0.002,0
0.228,0.336,0.188,-0.012,0
0.24,0.332,0.176,-0.024,0
0.252,0.328,0.164,-0.036,0
0.265,0.324,0.151,-0.049,0
0.279,0.32,0.137,-0.063,0
0.293,0.316,0.123,-0.077,0
0.309,0.312,0.107,-0.093,0
0.325,0.308,0.091,-0.109,0
0.342,0.304,0.074,-0.126,0
0.36,0.3,0.056,-0.144,0
0.363,0.296,0.053,-0.147,1
0.351,0.292,0.065,-0.135,1
0.339,0.288,0.077,-0.123,1
0.327,0.284,0.089,-0.111,1
0.315,0.28,0.101,-0.099,1
0.303,0.276,0.113,-0.087,1
0.291,0.272,0.125,-0.075,0
0.28,0.268,0.136,-0.064,0
0.27,0.264,0.146,-0.054,0
0.26,0.26,0.156,-0.044,0
0.252,0.256,0.164,-0.036,0
0.244,0.252,0.172,-0.028,0
0.237,0.248,0.179,-0.021,0
0.231,0.244,0.185,-0.015,0
0.225,0.24,0.191,-0.009,0
0.221,0.236,0.195,-0.005,0
0.217,0.232,0.199,-0.001,0
0.214,0.228,0.202,0.002,0
0.212,0.224,0.204,0.004,0
0.21,0.22,0.206,0.006,0
0.21,0.216,0.206,0.006,0
0.21,0.212,0.206,0.006,0
0.211,0.208,0.205,0.005,0
0.213,0.204,0.203,0.003,0
0.215,0.2,0.201,0.001,0
0.219,0.196,0.197,-0.003,0
0.223,0.192,0.193,-0.007,0
0.228,0.188,0.188,-0.012,0
0.234,0.184,0.182,-0.018,0
0.24,0.18,0.176,-0.024,0
0.248,0.176,0.168,-0.032,0
0.256,0.172,0.16,-0.04,0
0.265,0.168,0.151,-0.049,0
0.275,0.164,0.141,-0.059,0
0.285,0.16,0.131,-0.069,0
0.297,0.156,0.119,-0.081,0
0.309,0.152,0.107,-0.093,0
0.322,0.148,0.094,-0.106,0
0.336,0.144,0.08,-0.12,0
0.35,0.14,0.066,-0.134,0
0.352,0.136,0.064,-0.136,1
0.34,0.132,0.076,-0.124,1
0.328,0.128,0.088,-0.112,1
0.316,0.124,0.1,-0.1,1
0.304,0.12,0.112,-0.088,1
0.292,0.116,0.124,-0.076,1
0.28,0.112,0.136,-0.064,1
0.268,0.108,0.148,-0.052,0
0.257,0.104,0.159,-0.041,0
0.247,0.1,0.169,-0.031,0
0.237,0.096,0.179,-0.021,0
0.229,0.092,0.187,-0.013,0
0.221,0.088,0.195,-0.005,0
0.05,0.084,0.366,0.166,0
0.301,0.468,0.385,0.185,0
0.303,0.464,0.383,0.183,0
0.305,0.46,0.381,0.181,0
0.309,0.456,0.377,0.177,0
0.313,0.452,0.373,0.173,0
0.318,0.448,0.368,0.168,0
0.324,0.444,0.362,0.162,0
0.33,0.44,0.356,0.156,0
0.338,0.436,0.348,0.148,0
0.346,0.432,0.34,0.14,0
0.355,0.428,0.331,0.131,0
0.365,0.424,0.321,0.121,0
0.375,0.42,0.311,0.111,0
0.387,0.416,0.299,0.099,0
0.399,0.412,0.287,0.087,0
0.412,0.408,0.274,0.074,0
0.426,0.404,0.26,0.06,0
0.44,0.4,0.246,0.046,0
0.456,0.396,0.23,0.03,0
0.472,0.392,0.214,0.014,0
0.489,0.388,0.197,-0.003,0
0.507,0.384,0.179,-0.021,0
0.525,0.38,0.161,-0.039,0
0.545,0.376,0.141,-0.059,0
0.549,0.372,0.137,-0.063,1
0.537,0.368,0.149,-0.051,1
0.525,0.364,0.161,-0.039,1
0.513,0.36,0.173,-0.027,1
0.501,0.356,0.185,-0.015,1
0.489,0.352,0.197,-0.003,1
0.477,0.348,0.209,0.009,1
0.465,0.344,0.221,0.021,1
0.453,0.34,0.233,0.033,1
0.441,0.336,0.245,0.045,1
0.429,0.332,0.257,0.057,1
0.417,0.328,0.269,0.069,0
0.406,0.324,0.28,0.08,0
0.396,0.32,0.29,0.09,0
0.386,0.316,0.3,0.1,0
0.378,0.312,0.308,0.108,0
0.37,0.308,0.316,0.116,0
0.363,0.304,0.323,0.123,0
0.357,0.3,0.329,0.129,0
0.351,0.296,0.335,0.135,0
0.347,0.292,0.339,0.139,0
0.343,0.288,0.343,0.143,0
0.34,0.284,0.346,0.146,0
0.338,0.28,0.348,0.148,0
0.336,0.276,0.35,0.15,0
0.336,0.272,0.35,0.15,0
0.336,0.268,0.35,0.15,0
0.337,0.264,0.349,0.149,0
0.339,0.26,0.347,0.147,0
0.341,0.256,0.345,0.145,0
0.345,0.252,0.341,0.141,0
0.349,0.248,0.337,0.137,0
0.354,0.244,0.332,0.132,0
0.36,0.24,0.326,0.126,0
0.366,0.236,0.32,0.12,0
0.374,0.232,0.312,0.112,0
0.382,0.228,0.304,0.104,0
0.391,0.224,0.295,0.095,0
0.401,0.22,0.285,0.085,0
0.411,0.216,0.275,0.075,0
0.423,0.212,0.263,0.063,0
0.435,0.208,0.251,0.051,0
0.448,0.204,0.238,0.038,0
0.462,0.2,0.224,0.024,0
0.476,0.196,0.21,0.01,0
0.492,0.192,0.194,-0.006,0
0.508,0.188,0.178,-0.022,0
0.525,0.184,0.161,-0.039,0
0.543,0.18,0.143,-0.057,0
0.561,0.176,0.125,-0.075,0
0.581,0.172,0.105,-0.095,0
0.601,0.168,0.085,-0.115,0
0.622,0.164,0.064,-0.136,0
0.644,0.16,0.042,-0.158,0
0.666,0.156,0.02,-0.18,0
0.69,0.152,-0.004,-0.204,0
0.714,0.148,-0.028,-0.228,0
0.739,0.144,-0.053,-0.253,0
0.746,0.14,-0.06,-0.26,1
0.734,0.136,-0.048,-0.248,1
0.722,0.132,-0.036,-0.236,1
0.71,0.128,-0.024,-0.224,1
0.698,0.124,-0.012,-0.212,1
0.686,0.12,0.0,-0.2,1
0.674,0.116,0.012,-0.188,1
0.662,0.112,0.024,-0.176,0
0.651,0.108,0.035,-0.165,0
0.641,0.104,0.045,-0.155,0
0.631,0.1,0.055,-0.145,0
0.623,0.096,0.063,-0.137,0
0.615,0.092,0.071,-0.129,0
0.608,0.088,0.078,-0.122,0
0.602,0.084,0.084,-0.116,0
0.596,0.08,0.09,-0.11,0
0.592,0.076,0.094,-0.106,0
0.588,0.072,0.098,-0.102,0
0.585,0.068,0.101,-0.099,0
0.583,0.064,0.103,-0.097,0
0.581,0.06,0.105,-0.095,0
0.581,0.056,0.105,-0.095,0
0.581,0.052,0.105,-0.095,0
0.582,0.048,0.104,-0.096,0
0.584,0.044,0.102,-0.098,0
0.586,0.04,0.1,-0.1,0
0.59,0.036,0.096,-0.104,0
0.594,0.032,0.092,-0.108,0
0.599,0.028,0.087,-0.113,0
0.605,0.024,0.081,-0.119,0
0.611,0.02,0.075,-0.125,0
0.619,0.016,0.067,-0.133,0
0.627,0.012,0.059,-0.141,0
0.636,0.008,0.05,-0.15,0
0.646,0.004,0.04,-0.16,0
0.656,0.378,-0.372,-0.572,0
0.668,0.374,-0.384,-0.584,0
0.668,0.37,-0.384,-0.584,1
0.656,0.366,-0.372,-0.572,1
0.644,0.362,-0.36,-0.56,1
0.632,0.358,-0.348,-0.548,1
0.62,0.354,-0.336,-0.536,1
0.608,0.35,-0.324,-0.524,1
0.596,0.346,-0.312,-0.512,1
0.584,0.342,-0.3,-0.5,0
0.573,0.338,-0.289,-0.489,0
0.563,0.334,-0.279,-0.479,0
0.553,0.33,-0.269,-0.469,0
0.545,0.326,-0.261,-0.461,0
0.537,0.322,-0.253,-0.453,0
0.53,0.318,-0.246,-0.446,0
0.524,0.314,-0.24,-0.44,0
0.518,0.31,-0.234,-0.434,0
0.514,0.306,-0.23,-0.43,0
0.51,0.302,-0.226,-0.426,0
0.507,0.298,-0.223,-0.423,0
0.505,0.294,-0.221,-0.421,0
0.503,0.29,-0.219,-0.419,0
0.503,0.286,-0.219,-0.419,0
0.503,0.282,-0.219,-0.419,0
0.504,0.278,-0.22,-0.42,0
0.506,0.274,-0.222,-0.422,0
0.508,0.27,-0.224,-0.424,0
0.512,0.266,-0.228,-0.428,0
0.508,0.262,-0.224,-0.424,1
0.496,0.258,-0.212,-0.412,1
0.484,0.254,-0.2,-0.4,1
0.472,0.25,-0.188,-0.388,1
0.46,0.246,-0.176,-0.376,1
0.448,0.242,-0.164,-0.364,1
0.436,0.238,-0.152,-0.352,1
0.424,0.234,-0.14,-0.34,1
0.412,0.23,-0.128,-0.328,1
0.4,0.226,-0.116,-0.316,1
0.388,0.222,-0.104,-0.304,1
0.376,0.218,-0.092,-0.292,1
0.364,0.214,-0.08,-0.28,1
0.352,0.21,-0.068,-0.268,0
0.341,0.206,-0.057,-0.257,0
0.331,0.202,-0.047,-0.247,0
0.321,0.198,-0.037,-0.237,0
0.313,0.194,-0.029,-0.229,0
0.305,0.19,-0.021,-0.221,0
0.298,0.186,-0.014,-0.214,0
0.292,0.182,-0.008,-0.208,0
0.286,0.178,-0.002,-0.202,0
0.282,0.174,0.002,-0.198,0
0.274,0.17,0.01,-0.19,1
0.262,0.166,0.022,-0.178,1
0.25,0.162,0.034,-0.166,1
0.238,0.158,0.046,-0.154,1
0.226,0.154,0.058,-0.142,1
0.214,0.15,0.07,-0.13,0
0.203,0.146,0.081,-0.119,0
0.193,0.142,0.091,-0.109,0
0.183,0.138,0.101,-0.099,0
0.175,0.134,0.109,-0.091,0
0.167,0.13,0.117,-0.083,0
0.16,0.126,0.124,-0.076,0
0.154,0.122,0.13,-0.07,0
0.148,0.118,0.136,-0.064,0
0.144,0.114,0.14,-0.06,0
0.14,0.11,0.144,-0.056,0
0.137,0.106,0.147,-0.053,0
0.135,0.102,0.149,-0.051,0
0.133,0.098,0.151,-0.049,0
0.133,0.094,0.151,-0.049,0
0.133,0.09,0.151,-0.049,0
0.134,0.086,0.15,-0.05,0
0.136,0.082,0.148,-0.052,0
0.138,0.078,0.146,-0.054,0
0.142,0.074,0.142,-0.058,0
0.146,0.07,0.138,-0.062,0
0.151,0.066,0.133,-0.067,0
0.157,0.062,0.127,-0.073,0
0.163,0.058,0.121,-0.079,0
0.171,0.054,0.113,-0.087,0
0.179,0.05,0.105,-0.095,0
0.188,0.046,0.096,-0.104,0
0.198,0.042,0.086,-0.114,0
0.208,0.038,0.076,-0.124,0
0.22,0.034,0.064,-0.136,0
0.22,0.03,0.064,-0.136,1
0.208,0.026,0.076,-0.124,1
0.196,0.022,0.088,-0.112,1
0.184,0.018,0.1,-0.1,1
0.172,0.014,0.112,-0.088,0
0.161,0.01,0.123,-0.077,0
0.151,0.006,0.133,-0.067,0
0.141,0.002,0.143,-0.057,0
0.133,0.354,0.276,0.076,0
0.125,0.35,0.284,0.084,0
0.118,0.346,0.291,0.091,0
0.112,0.342,0.297,0.097,0
0.106,0.338,0.303,0.103,0
0.102,0.334,0.307,0.107,0
0.098,0.33,0.311,0.111,0
0.095,0.326,0.314,0.114,0
0.093,0.322,0.316,0.116,0
0.091,0.318,0.318,0.118,0
0.091,0.314,0.318,0.118,0
0.091,0.31,0.318,0.118,0
0.092,0.306,0.317,0.117,0
0.094,0.302,0.315,0.115,0
0.096,0.298,0.313,0.113,0
0.1,0.294,0.309,0.109,0
0.104,0.29,0.305,0.105,0
0.109,0.286,0.3,0.1,0
0.115,0.282,0.294,0.094,0
0.121,0.278,0.288,0.088,0
0.129,0.274,0.28,0.08,0
0.137,0.27,0.272,0.072,0
0.146,0.266,0.263,0.063,0
0.156,0.262,0.253,0.053,0
0.166,0.258,0.243,0.043,0
0.178,0.254,0.231,0.031,0
0.19,0.25,0.219,0.019,0
0.203,0.246,0.206,0.006,0
0.217,0.242,0.192,-0.008,0
0.231,0.238,0.178,-0.022,0
0.247,0.234,0.162,-0.038,0
0.263,0.23,0.146,-0.054,0
0.28,0.226,0.129,-0.071,0
0.298,0.222,0.111,-0.089,0
0.316,0.218,0.093,-0.107,0
0.336,0.214,0.073,-0.127,0
0.356,0.21,0.053,-0.147,0
0.377,0.206,0.032,-0.168,0
0.399,0.202,0.01,-0.19,0
0.421,0.198,-0.012,-0.212,0
0.445,0.194,-0.036,-0.236,0
0.451,0.19,-0.042,-0.242,1
0.439,0.186,-0.03,-0.23,1
0.427,0.182,-0.018,-0.218,1
0.415,0.178,-0.006,-0.206,1
0.403,0.174,0.006,-0.194,1
0.391,0.17,0.018,-0.182,1
0.379,0.166,0.03,-0.17,1
0.367,0.162,0.042,-0.158,1
0.355,0.158,0.054,-0.146,1
0.343,0.154,0.066,-0.134,1
0.331,0.15,0.078,-0.122,1
0.319,0.146,0.09,-0.11,1
0.307,0.142,0.102,-0.098,1
0.295,0.138,0.114,-0.086,0
0.284,0.134,0.125,-0.075,0
0.274,0.13,0.135,-0.065,0
0.264,0.126,0.145,-0.055,0
0.256,0.122,0.153,-0.047,0
0.248,0.118,0.161,-0.039,0
0.241,0.114,0.168,-0.032,0
0.235,0.11,0.174,-0.026,0
0.229,0.106,0.18,-0.02,0
0.225,0.102,0.184,-0.016,0
0.221,0.098,0.188,-0.012,0
0.218,0.094,0.191,-0.009,0
0.216,0.09,0.193,-0.007,0
0.214,0.086,0.195,-0.005,0
0.214,0.082,0.195,-0.005,0
0.214,0.078,0.195,-0.005,0
0.215,0.074,0.194,-0.006,0
0.217,0.07,0.192,-0.008,0
0.219,0.066,0.19,-0.01,0
0.223,0.062,0.186,-0.014,0
0.227,0.058,0.182,-0.018,0
0.232,0.054,0.177,-0.023,0
0.238,0.05,0.171,-0.029,0
0.244,0.046,0.165,-0.035,0
0.252,0.042,0.157,-0.043,0
0.26,0.038,0.149,-0.051,0
0.269,0.034,0.14,-0.06,0
0.279,0.03,0.13,-0.07,0
0.289,0.026,0.12,-0.08,0
0.301,0.022,0.108,-0.092,0
0.313,0.018,0.096,-0.104,0
0.326,0.014,0.083,-0.117,0
0.34,0.01,0.069,-0.131,0
0.341,0.006,0.068,-0.132,1
0.329,0.002,0.08,-0.12,1
0.317,0.35,0.251,0.051,1
0.305,0.346,0.263,0.063,1
0.293,0.342,0.275,0.075,1
0.281,0.338,0.287,0.087,0
0.27,0.334,0.298,0.098,0
0.26,0.33,0.308,0.108,0
0.25,0.326,0.318,0.118,0
0.242,0.322,0.326,0.126,0
0.234,0.318,0.334,0.134,0
0.227,0.314,0.341,0.141,0
0.221,0.31,0.347,0.147,0
0.215,0.306,0.353,0.153,0
0.211,0.302,0.357,0.157,0
0.207,0.298,0.361,0.161,0
0.204,0.294,0.364,0.164,0
0.202,0.29,0.366,0.166,0
0.2,0.286,0.368,0.168,0
0.2,0.282,0.368,0.168,0
0.2,0.278,0.368,0.168,0
0.201,0.274,0.367,0.167,0
0.203,0.27,0.365,0.165,0
0.205,0.266,0.363,0.163,0
0.209,0.262,0.359,0.159,0
0.213,0.258,0.355,0.155,0
0.218,0.254,0.35,0.15,0
0.224,0.25,0.344,0.144,0
0.23,0.246,0.338,0.138,0
0.238,0.242,0.33,0.13,0
0.246,0.238,0.322,0.122,0
0.255,0.234,0.313,0.113,0
0.265,0.23,0.303,0.103,0
0.275,0.226,0.293,0.093,0
0.287,0.222,0.281,0.081,0
0.299,0.218,0.269,0.069,0
